Origin,Dest,DepDelay,ArrDelay,LateAircraftDelay,SecurityDelay,NASDelay,WeatherDelay,CarrierDelay
CLE,IAH,7.65993424143,5.64714218233,15.2277227723,0.180693069307,18.1089108911,4.95544554455,15.5247524752
CLE,IND,5.50364963504,8.00729927007,13.125,0.0,10.03125,2.90625,15.71875
CLE,JAX,6.54744525547,4.17164179104,21.0357142857,0.0,9.32142857143,3.35714285714,13.25
CLE,JFK,10.7787948131,12.2088752869,7.47290640394,0.0,29.4876847291,8.33251231527,9.99753694581
CLE,LAS,8.02127659574,4.71237050579,15.4215384615,0.0523076923077,18.0523076923,1.51384615385,14.7292307692
CLE,LAX,8.65487571702,10.24784689,10.4160839161,0.0559440559441,17.8146853147,2.03146853147,15.2097902098
CLE,LEX,-4.13333333333,3.33333333333,0.0,0.0,3.0,0.0,14.0
CLE,LGA,20.6842672414,22.758111031,14.3448275862,0.0,47.8602050326,0.631873252563,7.20223671948
CLE,MCI,9.25041186161,9.90173410405,22.7933333333,0.0,9.65,1.99333333333,19.41
CLE,MCO,2.82876712329,0.429324894515,13.4232365145,0.0,13.9460580913,2.14937759336,16.1244813278
CLE,MDT,3.05172413793,5.81034482759,39.25,0.0,1.875,2.0,9.25
CLE,MDW,10.1917427551,7.6068717539,25.8221757322,0.0564853556485,15.2845188285,6.11924686192,8.3870292887
CLE,MEM,4.31925675676,4.08905852417,26.4840425532,0.0,14.8404255319,0.345744680851,16.8191489362
CLE,MHT,5.5057660626,3.38087386645,19.7821782178,0.0,7.71782178218,2.5099009901,18.5198019802
CLE,MIA,2.17974683544,2.91898734177,11.0793650794,0.15873015873,16.6825396825,1.22222222222,15.6666666667
CLE,MKE,5.56799259944,7.73351903435,18.6490486258,0.0570824524313,11.4059196617,1.84989429175,16.1902748414
CLE,MSN,14.6666666667,15.6085526316,19.932038835,0.0,5.99029126214,3.07766990291,21.8058252427
CLE,MSP,5.98916967509,6.04589371981,15.4936708861,0.0,17.3987341772,6.33544303797,23.164556962
CLE,MSY,6.03773584906,7.03773584906,22.125,0.0,15.5,0.0,45.875
CLE,OKC,-0.40625,-5.9375,9.5,0.0,8.75,4.25,5.25
CLE,OMA,12.9009433962,4.24343675418,46.119047619,0.0,3.11904761905,1.7380952381,15.6904761905
CLE,ORD,19.1843370735,16.9283910948,22.1060965954,0.0,42.7347585115,2.6864608076,13.467141726
CLE,ORF,22.5,26.5,0.0,0.0,8.0,0.0,43.0
CLE,PBI,-0.636842105263,1.86842105263,5.30769230769,0.0,18.0,1.86538461538,7.07692307692
CLE,PHL,12.4577039275,10.6933534743,5.14556962025,0.132911392405,56.7848101266,0.405063291139,7.62025316456
CLE,PHX,6.01178603808,4.24704813806,11.95,0.0,14.5636363636,3.98181818182,16.2272727273
CLE,PVD,5.04469273743,3.56424581006,16.9787234043,0.0,9.0,9.95744680851,18.1063829787
CLE,PWM,0.960132890365,-0.31561461794,12.7692307692,0.0,22.8846153846,1.65384615385,23.9230769231
CLE,RDU,7.32704402516,6.59748427673,30.4464285714,0.0,11.0892857143,3.125,19.4821428571
CLE,RIC,8.36353467562,8.18924972004,24.8989361702,0.0,8.03723404255,3.98404255319,17.8244680851
CLE,ROC,6.33042529989,4.64885496183,21.2176470588,0.0,5.92352941176,2.18235294118,18.3647058824
CLE,RSW,0.497453310696,0.536626916525,9.70512820513,0.0,16.6794871795,0.538461538462,22.9230769231
CLE,SAN,29.5119047619,30.2738095238,31.2857142857,0.0,9.42857142857,2.82857142857,28.5142857143
CLE,SAT,12.5807860262,15.4585152838,21.2077922078,0.0,13.3116883117,0.844155844156,18.5324675325
CLE,SAV,3.20754716981,-8.24842767296,17.4411764706,0.0,8.20588235294,0.352941176471,24.7941176471
CLE,SDF,4.35650887574,4.85333333333,19.0847457627,0.0,11.8983050847,3.36440677966,15.6186440678
CLE,SEA,12.3144104803,12.3930131004,9.07575757576,0.0,11.8484848485,1.84848484848,23.1515151515
CLE,SFO,7.09051724138,7.10606060606,13.1683168317,0.0,21.0792079208,1.88118811881,12.396039604
CLE,SJU,2.61904761905,1.16666666667,4.66666666667,0.0,11.1666666667,0.0,7.83333333333
CLE,SLC,7.36094674556,1.03603603604,26.8103448276,0.0,13.8448275862,0.0344827586207,12.8793103448
CLE,SRQ,5.1652173913,10.6869565217,11.8125,0.0,18.625,0.96875,15.0
CLE,STL,5.15033783784,4.26490630324,19.0942408377,0.0,11.109947644,1.12041884817,12.335078534
CLE,SYR,3.5299270073,1.77664233577,17.4838709677,0.0,9.50537634409,5.17204301075,17.8494623656
CLE,TPA,1.44971098266,-0.696864111498,14.7352941176,0.0,14.6078431373,2.47058823529,13.862745098
CLE,TUL,-5.0,-15.0,,,,,
CLE,TYS,6.13469387755,6.73673469388,21.0543478261,0.0,7.04347826087,3.02173913043,19.7065217391
CLL,DFW,6.57434944238,5.54528478058,34.1794871795,0.0,12.0192307692,7.62820512821,15.2371794872
CLL,IAH,3.9880952381,6.15079365079,0.0,0.0,17.5945945946,4.64864864865,34.1621621622
CLT,ABE,4.58134490239,3.42299349241,12.5833333333,0.708333333333,11.34375,1.77083333333,11.8645833333
CLT,AGS,10.4705882353,12.125,2.14285714286,0.0,18.5714285714,0.0,12.4285714286
CLT,ALB,6.40167364017,1.21615949633,16.6416184971,0.225433526012,10.450867052,0.815028901734,15.3699421965
CLT,ATL,9.68719660194,10.442859311,20.0536044362,0.0714725816389,21.8853974122,1.57670979667,13.5021565003
CLT,ATW,15.0,,,,,,
CLT,AUS,14.8525835866,14.3500761035,5.12953367876,0.0,11.3834196891,1.27461139896,40.5751295337
CLT,BDL,8.26895406752,5.26788685524,15.9130434783,0.217391304348,12.3734015345,0.826086956522,15.7237851662
CLT,BHM,7.48812664908,8.69881109643,5.86910994764,0.261780104712,5.47643979058,3.02617801047,29.3979057592
CLT,BNA,5.97523809524,3.81822519084,14.8770053476,0.0401069518717,8.7192513369,1.7486631016,22.3770053476
CLT,BOS,9.69914529915,8.22631278539,14.3591470258,0.013468013468,27.4668911336,1.01907968575,11.0785634119
CLT,BUF,8.13019000704,3.9323943662,22.2007722008,0.0656370656371,9.16988416988,1.25096525097,18.0
CLT,BWI,8.21297563646,7.10818953711,23.19375,0.26125,15.5375,0.65125,10.57
CLT,CHS,5.70181818182,4.62,12.7400881057,0.0616740088106,12.0352422907,1.53744493392,19.3568281938
CLT,CLE,8.2,8.39906590555,15.1567010309,0.059793814433,13.8020618557,0.901030927835,17.7360824742
CLT,CMH,6.13559322034,1.16949152542,14.0,0.0,3.29411764706,0.0,27.8235294118
CLT,CVG,13.2918604651,9.63053613054,4.93689320388,0.0,10.9611650485,15.3883495146,26.9368932039
CLT,DAB,9.13636363636,-5.63636363636,16.25,0.0,29.75,0.5,0.0
CLT,DCA,4.22920892495,-1.03788903924,20.3161592506,0.0491803278689,15.206088993,0.936768149883,11.6042154567
CLT,DEN,8.1634464752,6.81109366824,16.6987447699,0.382845188285,15.9205020921,0.751046025105,12.3661087866
CLT,DFW,7.03731543624,7.36954177898,15.5378531073,0.0395480225989,16.0847457627,1.29604519774,13.813559322
CLT,DTW,7.32459752902,3.65342825028,14.5632653061,0.0,11.6183673469,3.31632653061,22.9
CLT,EGE,7.61538461538,-2.25,13.6666666667,0.0,5.66666666667,0.0,8.66666666667
CLT,EWR,24.6,23.5145359019,14.6511101042,0.00226551880381,53.1468056185,0.827820570911,7.73221567739
CLT,FAY,6.87234042553,9.37234042553,0.0,0.0,6.7,6.4,20.8333333333
CLT,FLL,6.9397810219,6.12446613789,15.4400510204,0.15943877551,13.2525510204,0.561224489796,11.2117346939
CLT,GRR,95.0,,,,,,
CLT,GSO,11.2233930453,9.64383561644,9.86046511628,0.248062015504,7.62790697674,1.06589147287,28.0736434109
CLT,HSV,3.61538461538,2.61538461538,0.0,0.0,0.0,0.0,30.5
CLT,IAD,13.5794701987,12.0371229698,16.3074968234,0.0965692503177,13.8780177891,1.49555273189,32.3989834816
CLT,IAH,9.61437191443,9.71132596685,11.6264428122,0.0461699895068,22.4228751312,2.95278069255,17.0619097587
CLT,ILM,5.47921760391,4.1790678659,13.0897435897,0.0,9.03846153846,1.55128205128,22.1025641026
CLT,IND,4.59359605911,2.58422350041,16.6747572816,0.31067961165,9.72330097087,1.51941747573,15.6165048544
CLT,JAX,4.15015974441,1.91566746603,17.9643705463,0.384798099762,10.3824228029,0.70783847981,10.8076009501
CLT,JFK,21.8813940416,23.0440180587,17.6597774245,0.0,48.066772655,1.96184419714,12.9268680445
CLT,LAS,9.84445734185,6.73072429907,13.3711790393,0.117903930131,14.827510917,0.414847161572,15.9366812227
CLT,LAX,8.04948453608,7.32644628099,11.4545454545,0.592137592138,19.7051597052,1.25307125307,10.9213759214
CLT,LGA,12.9486044273,13.8571151985,13.6589366516,0.0435520361991,32.5458144796,2.19513574661,7.39819004525
CLT,LIT,1.52777777778,-1.83333333333,2.14285714286,0.0,4.71428571429,0.0,19.2857142857
CLT,MCI,7.13028472821,5.50216076059,5.82170542636,0.112403100775,8.81782945736,0.860465116279,26.7248062016
CLT,MCO,9.01071647275,6.97731453096,18.5617128463,0.404282115869,11.8476070529,0.608312342569,13.2355163728
CLT,MDT,9.61179577465,9.11728395062,11.2788104089,0.0557620817844,8.59851301115,3.68029739777,25.5985130112
CLT,MDW,-0.384615384615,17.1538461538,9.2,0.0,31.6,0.0,0.8
CLT,MEM,9.12171181782,12.012992126,11.1368563686,0.192411924119,12.1151761518,1.68970189702,23.7777777778
CLT,MHT,5.1773962804,0.590844062947,20.8333333333,0.0,12.3421052632,0.912280701754,14.6315789474
CLT,MIA,8.20947546531,7.52274270197,18.4281767956,0.0732044198895,13.5193370166,1.55386740331,10.75
CLT,MKE,9.45991561181,19.8776371308,2.80487804878,0.0,9.75609756098,11.3414634146,30.8048780488
CLT,MSP,5.942573164,2.14127423823,16.0833333333,0.0434782608696,14.4637681159,1.92753623188,30.5253623188
CLT,MSY,3.94896551724,-0.419310344828,15.1806722689,0.0,11.5714285714,0.0714285714286,13.9453781513
CLT,MYR,4.11085450346,1.49306197965,14.8058823529,0.0,10.4823529412,3.32352941176,17.4264705882
CLT,OAJ,11.5,19.8333333333,3.75,0.0,4.25,8.0,22.5
CLT,ORD,14.8045578851,12.8330281948,20.5913272011,0.0170827858081,36.6452036794,1.40932982917,10.2660972405
CLT,ORF,5.15155526142,2.67992047714,16.2874493927,0.206477732794,7.16194331984,0.947368421053,20.991902834
CLT,PBI,5.94483128013,2.83583690987,16.2129380054,0.140161725067,11.0889487871,0.541778975741,12.7493261456
CLT,PDX,10.2720588235,9.20588235294,18.1,3.275,19.95,2.45,10.75
CLT,PHL,9.32237600923,7.50953206239,11.6986951364,0.0545670225386,30.6370106762,0.666666666667,9.82680901542
CLT,PHX,11.0647680294,7.98757478141,16.6333333333,0.128333333333,13.7216666667,0.698333333333,12.8716666667
CLT,PIT,5.58669527897,4.39862542955,18.8834080717,0.0470852017937,10.5112107623,0.464125560538,12.6614349776
CLT,PNS,8.21937321937,5.39714285714,12.4931506849,0.0,6.8904109589,2.8904109589,25.1917808219
CLT,PVD,5.50281690141,1.01765536723,15.5627530364,0.0931174089069,13.2753036437,0.647773279352,11.8987854251
CLT,PWM,17.3167938931,14.5076335878,3.76136363636,0.0,9.69318181818,5.05681818182,35.0795454545
CLT,RDU,5.63765618268,3.63679448514,18.9348370927,0.137844611529,10.4561403509,0.659147869674,14.8345864662
CLT,RIC,6.51189127973,3.09971671388,16.22,0.0833333333333,9.17,2.13333333333,22.4466666667
CLT,ROC,9.96068796069,3.92874692875,23.3214285714,0.583333333333,6.07142857143,1.20238095238,14.1666666667
CLT,RSW,6.55498866213,3.96367763905,15.4542936288,0.130193905817,10.3628808864,1.18836565097,13.6426592798
CLT,SAN,5.05293276109,4.07492795389,10.1091954023,0.229885057471,18.4770114943,1.05172413793,11.132183908
CLT,SAT,14.4261796043,11.9050535988,5.44565217391,0.0,10.0597826087,1.84782608696,36.7282608696
CLT,SAV,4.91369472183,2.20472440945,11.3092369478,0.160642570281,6.72289156627,1.56626506024,24.4016064257
CLT,SDF,15.9771573604,15.2315521628,7.33333333333,0.119341563786,14.5267489712,3.88888888889,31.7283950617
CLT,SEA,10.84375,11.9832285115,10.3878787879,0.757575757576,17.8121212121,0.624242424242,15.2909090909
CLT,SFO,10.4947294448,9.33711048159,10.2293144208,0.158392434988,25.0023640662,0.697399527187,11.4562647754
CLT,SJU,10.2317380353,1.42424242424,13.8860759494,0.0,8.23417721519,0.0,24.7721518987
CLT,SLC,3.1179245283,1.58018867925,0.0,0.0,14.2727272727,0.0,20.3939393939
CLT,SMF,5.58108108108,15.4027777778,10.32,0.0,27.44,0.28,6.48
CLT,SRQ,8.445,8.255,2.93103448276,0.0,5.72413793103,1.63793103448,32.5689655172
CLT,STL,10.8826815642,10.766573296,7.85611510791,0.10071942446,10.1654676259,2.8345323741,31.0
CLT,STT,8.14354066986,1.03110047847,17.7662337662,0.0,9.2987012987,0.0,17.1558441558
CLT,STX,3.05,4.25,10.6,0.0,10.6,0.0,10.0
CLT,SYR,7.49932523617,2.63697705803,15.1862068966,0.0896551724138,9.9724137931,2.15172413793,18.4206896552
CLT,TLH,16.0893617021,11.8127659574,9.05797101449,0.0,7.92753623188,5.4347826087,34.0289855072
CLT,TPA,7.5806566738,5.02821428571,21.1569282137,0.191986644407,11.3071786311,0.587646076795,11.2704507513
CLT,TRI,10.9375,16.3125,3.33333333333,0.0,6.16666666667,0.0,35.6666666667
CLT,TUS,3.88942307692,8.12980769231,8.76666666667,0.6,22.0666666667,0.85,9.28333333333
CMH,ATL,10.0078607524,10.7356257046,15.2582938389,0.0,22.4407582938,8.27251184834,16.2914691943
CMH,BNA,7.91788856305,5.75659824047,28.6694915254,0.0,3.65254237288,2.39830508475,10.1186440678
CMH,BOS,4.38095238095,0.708782742681,12.6868686869,0.0,22.0606060606,5.29292929293,22.7171717172
CMH,BWI,8.58023952096,5.21475704859,29.5541666667,0.0,13.5375,4.83333333333,10.2333333333
CMH,CLE,6.52173913043,5.69565217391,25.8,0.0,6.6,0.0,1.4
CMH,CLT,1.94017094017,1.76068376068,12.1666666667,0.0,10.5416666667,0.0,9.29166666667
CMH,CVG,5.51712328767,4.95633561644,4.4,0.0,8.965,16.63,25.765
CMH,DCA,-4.64473684211,-6.64473684211,0.0,0.0,3.5,0.0,74.5
CMH,DEN,6.87631578947,3.1914893617,28.4225352113,0.0,11.8732394366,1.52112676056,7.66197183099
CMH,DFW,6.18088324259,5.22790981109,21.990990991,0.0,14.2192192192,2.24024024024,10.6216216216
CMH,DTW,6.95069667738,4.99302949062,35.5548961424,0.0563798219585,10.4272997033,2.35608308605,10.3234421365
CMH,EWR,26.9654947917,24.5678851175,23.1018518519,0.0,53.6333333333,0.733333333333,6.87037037037
CMH,GRB,195.0,,,,,,
CMH,GRR,40.0,,,,,,
CMH,IAH,8.33454987835,7.20584652862,16.4916201117,0.00558659217877,19.5083798883,0.77094972067,21.4301675978
CMH,ICT,18.0,,,,,,
CMH,JFK,11.5274949084,7.89613034623,3.6,0.0,33.7583333333,3.8,19.175
CMH,LAS,5.04583020285,1.40303030303,20.8138528139,0.025974025974,19.0303030303,2.21645021645,7.51082251082
CMH,LAX,22.5416666667,28.8541666667,36.6666666667,0.0,15.0476190476,0.190476190476,14.0952380952
CMH,LGA,13.4306113342,15.6955545577,12.1727019499,0.0,32.2966573816,3.59052924791,15.0348189415
CMH,MCI,9.00636942675,25.7324840764,8.33333333333,0.279569892473,4.20430107527,5.30107526882,21.5698924731
CMH,MCO,6.92669172932,1.11969839774,24.6242038217,0.0,6.87261146497,2.11464968153,14.8280254777
CMH,MDW,10.3125239372,8.34077782056,32.0420168067,0.0,11.5483193277,5.55042016807,8.97268907563
CMH,MEM,5.416827853,5.9806013579,19.8942307692,0.0,17.0721153846,2.16346153846,13.3317307692
CMH,MIA,6.92207792208,3.96963123644,0.0,0.132352941176,11.9117647059,4.42647058824,52.6911764706
CMH,MKE,4.77519379845,8.12147716229,16.2680412371,0.0618556701031,11.1030927835,8.27835051546,21.293814433
CMH,MSP,3.9896713615,1.17011278195,10.4140127389,0.0700636942675,14.3694267516,4.3821656051,28.2229299363
CMH,OMA,-5.0,36.0,36.0,0.0,0.0,0.0,0.0
CMH,ORD,14.5279632721,12.0876385693,26.8761354253,0.0,31.8497109827,1.82658959538,13.0644095789
CMH,PBI,2.33333333333,-2.33333333333,,,,,
CMH,PHL,16.5050813008,7.71049949032,23.6464646465,0.0,28.7727272727,12.4292929293,6.46464646465
CMH,PHX,5.20385674931,5.34590616375,9.70562770563,0.047619047619,18.8744588745,1.56277056277,13.5887445887
CMH,RDU,4.05091649695,3.55532786885,0.0,0.0,15.0491803279,1.27868852459,55.5245901639
CMH,RSW,10.2919708029,1.0,11.3571428571,0.0,11.3571428571,10.8214285714,31.0357142857
CMH,SLC,3.98625429553,-4.66435986159,20.152173913,0.0,10.2173913043,5.91304347826,12.152173913
CMH,STL,6.01481481481,4.13859910581,22.0,0.0,7.86274509804,2.07843137255,10.8725490196
CMH,SYR,-5.0,10.0,,,,,
CMH,TPA,6.86099585062,1.70716510903,30.1129032258,0.0,8.33870967742,1.79032258065,14.5725806452
CMI,ABI,-7.0,,,,,,
CMI,DFW,5.90358126722,7.74373259053,5.640625,0.0,16.390625,9.484375,39.046875
CMI,ORD,11.1632112925,12.2941696113,16.1215277778,0.0,32.9236111111,1.98263888889,20.125
CMI,SPI,587.0,575.0,30.0,0.0,0.0,0.0,545.0
CMX,MSP,10.3584229391,9.32258064516,21.6,0.0,15.4571428571,12.0857142857,74.0857142857
COD,DEN,-3.58193277311,-5.43368421053,8.61111111111,1.80555555556,24.1666666667,15.5555555556,23.9166666667
COD,SLC,-4.24137931034,-9.34051724138,41.6458333333,0.0,9.45833333333,3.58333333333,2.70833333333
COS,ABQ,8.0,10.0,,,,,
COS,ATL,12.6188034188,8.34536082474,18.8709677419,0.370967741935,10.6935483871,8.20967741935,24.5483870968
COS,CLE,116.0,90.0,0.0,0.0,0.0,90.0,0.0
COS,CVG,12.6831683168,11.6435643564,0.238095238095,0.0,8.7619047619,12.0952380952,39.7619047619
COS,DEN,5.34324389654,5.42712110225,20.2016925247,0.156558533145,9.5754583921,3.4047954866,23.0126939351
COS,DFW,6.55898734177,6.52465683782,22.672922252,0.083109919571,12.6970509383,2.43967828418,14.7479892761
COS,FAT,-5.0,,,,,,
COS,IAH,5.6039192399,7.34946236559,22.899713467,0.0114613180516,20.4670487106,4.11461318052,7.16618911175
COS,LAN,186.0,,,,,,
COS,LAS,7.48979591837,10.5612244898,16.0,0.0,14.75,1.375,21.25
COS,LAX,4.36555891239,3.06357214934,18.3915662651,0.94578313253,5.43373493976,3.70481927711,24.3975903614
COS,MCI,8.64161849711,3.99421965318,0.0,0.0,1.35483870968,3.87096774194,47.7419354839
COS,MEM,5.14655172414,4.50434782609,23.7777777778,0.0,7.72222222222,4.16666666667,9.05555555556
COS,MKE,0.0,,,,,,
COS,MSP,4.30957683742,7.12780269058,10.2647058824,0.764705882353,20.8235294118,1.82352941176,38.3676470588
COS,ONT,8.67826086957,7.6943231441,29.1949152542,0.279661016949,8.99152542373,1.12711864407,5.65254237288
COS,ORD,21.0971467391,18.8656207367,10.0861244019,0.0478468899522,45.4497607656,2.46411483254,22.8827751196
COS,PHX,3.36819172113,4.27781818182,0.0,0.0,12.1179039301,2.6943231441,33.5414847162
COS,SAN,0.390658174098,6.45859872611,6.64444444444,0.277777777778,23.5555555556,0.0888888888889,11.0222222222
COS,SFO,-0.868131868132,0.148351648352,4.9387755102,3.67346938776,9.65306122449,2.67346938776,17.9387755102
COS,SLC,-0.590271281572,-0.704119850187,25.101010101,0.0,5.55555555556,2.64646464646,21.6565656566
COS,SMF,5.5308056872,9.24170616114,16.5090909091,0.0,15.3090909091,0.454545454545,4.73636363636
CPR,DEN,2.94712491738,1.14493712773,25.0789473684,0.0263157894737,9.99122807018,5.11842105263,15.7631578947
CPR,MSP,0.0,0.838709677419,0.0,0.0,16.1428571429,0.0,9.85714285714
CPR,ORD,2.49618320611,-4.69465648855,0.0,0.0,78.6923076923,0.0,2.92307692308
CPR,PIH,16.0,,,,,,
CPR,SLC,-1.63426853707,-9.97993981946,16.1428571429,0.506493506494,3.71428571429,2.98701298701,19.6623376623
CRP,ATL,2.5,6.0,20.0,0.0,22.5,0.0,0.0
CRP,DFW,5.4383449406,3.95775225595,37.1800554017,0.0,5.50415512465,5.38504155125,5.97229916898
CRP,HOU,6.98197242842,4.47631718999,38.0479452055,0.0,8.74657534247,1.55136986301,2.92808219178
CRP,IAH,6.80274656679,7.16395494368,17.71875,0.0,39.484375,12.828125,13.34375
CRW,ATL,9.84150675195,10.431316726,9.02127659574,0.0,20.4893617021,6.13373860182,24.103343465
CRW,BNA,5.0,17.0,17.0,0.0,0.0,0.0,0.0
CRW,CVG,2.71428571429,-0.392207792208,2.52,0.0,7.94,11.5,28.26
CRW,DTW,-0.165048543689,-15.9029126214,25.6875,0.0,14.875,16.3125,0.0
CRW,IAH,7.77811550152,7.96641221374,10.0855263158,0.0,19.1776315789,13.7631578947,15.1973684211
CRW,LEX,4.0,8.0,,,,,
CRW,ORD,14.6731927711,11.1240544629,21.3945578231,0.204081632653,56.9727891156,2.59863945578,8.28571428571
CSG,ATL,9.69204152249,10.3206371191,13.7679180887,0.0409556313993,13.9488054608,7.59385665529,25.4675767918
CVG,ABE,9.01619433198,3.93117408907,1.81818181818,2.52272727273,21.1590909091,5.88636363636,23.3181818182
CVG,ABQ,6.63846153846,4.94615384615,15.1951219512,0.0,12.8780487805,2.46341463415,25.7317073171
CVG,ALB,8.12305986696,6.93095768374,1.37297297297,0.0,14.8162162162,7.4,19.4648648649
CVG,ANC,21.0666666667,38.0444444444,18.8032786885,0.0,25.7868852459,0.426229508197,10.737704918
CVG,ATL,8.77917282127,10.1350851221,8.9905362776,0.0,25.0741324921,3.14353312303,15.0189274448
CVG,ATW,6.43171806167,9.51994091581,0.403846153846,0.0,15.5705128205,7.39102564103,17.8397435897
CVG,AUS,8.59692307692,9.85230769231,2.20304568528,0.406091370558,15.7055837563,2.41624365482,16.7969543147
CVG,AVL,4.20731707317,1.37804878049,0.0,0.0,6.72222222222,12.3888888889,26.5
CVG,AVP,8.31054131054,3.87106017192,2.50769230769,0.0,13.9076923077,14.3230769231,21.3076923077
CVG,AZO,2.08163265306,-5.08219178082,0.0,0.0,15.0714285714,15.5,18.2142857143
CVG,BDL,7.82064741907,7.04035087719,9.26818181818,0.0,13.8181818182,5.86363636364,18.2772727273
CVG,BGR,4.16666666667,2.39682539683,1.05263157895,0.0,17.8421052632,2.73684210526,13.0
CVG,BHM,5.25413711584,4.6018957346,1.35915492958,0.0,12.3028169014,8.97887323944,17.5985915493
CVG,BNA,9.47415730337,7.57640449438,2.76076555024,0.0,10.3301435407,7.23923444976,24.2631578947
CVG,BOS,10.6075949367,9.55261707989,5.15825688073,0.0,25.745412844,8.46100917431,14.8302752294
CVG,BTR,15.0,34.5,0.0,0.0,19.5,0.0,15.0
CVG,BTV,9.82,9.51333333333,0.0,0.0,10.0714285714,3.7380952381,26.380952381
CVG,BUF,12.2025316456,6.91772151899,0.65,0.0,6.525,11.325,25.225
CVG,BWI,7.61051766639,6.84197530864,9.26724137931,0.0,16.125,4.85775862069,17.4094827586
CVG,CAE,4.31995661605,3.79782608696,2.02877697842,0.0,15.1366906475,8.55395683453,23.7985611511
CVG,CAK,-1.76923076923,-6.02564102564,0.0,0.0,5.0,0.0,17.0
CVG,CHA,1.23846153846,2.20769230769,4.66666666667,0.0,16.9333333333,2.66666666667,15.8
CVG,CHO,5.25714285714,0.176470588235,0.0,0.0,0.0,10.6666666667,96.0
CVG,CHS,7.28425096031,7.67221510883,0.607594936709,0.0,13.2658227848,2.78481012658,27.0063291139
CVG,CID,6.10352941176,5.76650943396,1.58709677419,0.270967741935,13.6322580645,7.52903225806,23.6903225806
CVG,CLE,5.2541322314,3.81366459627,0.30487804878,0.0,12.9024390244,6.93902439024,17.6097560976
CVG,CLT,5.40983606557,12.078021978,0.94966442953,0.0503355704698,20.1812080537,3.4966442953,11.2953020134
CVG,CMH,7.87452471483,7.01520912548,10.8859060403,0.0,7.51677852349,6.13422818792,21.2483221477
CVG,COS,12.5096153846,13.2156862745,0.0,0.0,11.32,8.96,33.04
CVG,CRW,3.26233766234,-0.127937336815,7.65384615385,0.0,10.1153846154,10.4230769231,15.6923076923
CVG,DAB,-0.833333333333,-4.83333333333,0.0,0.0,24.0,0.0,0.0
CVG,DAY,7.95257452575,6.85365853659,3.71641791045,0.0,9.00746268657,9.26119402985,27.1044776119
CVG,DCA,7.54164563352,8.86899342438,3.66741071429,0.160714285714,18.1473214286,4.83035714286,17.3325892857
CVG,DEN,4.92789512017,6.04737609329,18.9693877551,0.0,11.9863945578,1.94217687075,10.4829931973
CVG,DFW,9.26211453744,10.1862961793,14.199767712,0.00813008130081,14.918699187,4.48548199768,15.718931475
CVG,DSM,6.39546858908,5.05882352941,4.07142857143,0.0,12.456043956,8.23626373626,22.5989010989
CVG,DTW,7.44504748982,3.7328581127,17.2744014733,0.123388581952,13.2670349908,5.37569060773,17.5948434622
CVG,EGE,3.43333333333,3.53571428571,3.0,0.0,16.0,2.16666666667,14.8333333333
CVG,EVV,2.11940298507,-5.23880597015,18.6,0.0,12.6,5.7,18.5
CVG,EWR,27.4475119291,26.0034223135,10.1839464883,0.0,53.0961538462,2.09531772575,9.23244147157
CVG,FLL,7.25110782866,8.94038748137,5.23170731707,0.0,14.7134146341,4.60975609756,22.262195122
CVG,FSD,9.72513562387,10.5525362319,1.39333333333,0.0,13.3733333333,7.73333333333,21.6733333333
CVG,GRB,6.91116173121,7.76993166287,3.5393258427,0.0,18.6292134831,11.8764044944,21.4494382022
CVG,GRR,6.74908558888,6.08131868132,2.8093385214,0.0,10.8871595331,7.76653696498,23.7392996109
CVG,GSO,10.0085795996,10.0458015267,4.33846153846,0.0,9.66923076923,9.69615384615,24.5307692308
CVG,GSP,4.77078651685,-1.53258426966,9.93617021277,0.0,8.25531914894,6.93617021277,34.5106382979
CVG,HPN,9.76859504132,2.11764705882,5.5,0.0,43.625,2.54166666667,14.7083333333
CVG,HSV,6.42205323194,5.81702668361,3.08965517241,0.0,14.2827586207,10.3448275862,18.9586206897
CVG,HTS,3.70512820513,4.80769230769,0.869565217391,0.0,14.7391304348,6.26086956522,17.7826086957
CVG,IAD,7.18311688312,5.82337662338,1.60135135135,0.0,20.0202702703,6.84459459459,17.4662162162
CVG,IAH,5.03330019881,6.41658341658,6.11479028698,0.0,26.5474613687,3.13907284768,14.9558498896
CVG,ILM,6.57142857143,9.68345323741,3.83333333333,0.0,19.3,0.0,26.1666666667
CVG,IND,6.63223140496,4.05165289256,7.81609195402,0.0,8.91954022989,7.50574712644,17.5172413793
CVG,JAC,15.3333333333,8.0,0.0,0.0,8.25,22.0,18.25
CVG,JAN,9.6186440678,14.0512820513,1.54054054054,0.0,16.4054054054,0.540540540541,24.6216216216
CVG,JAX,9.91719171917,11.0108597285,2.16433566434,0.0,11.4965034965,10.2307692308,22.5104895105
CVG,JFK,18.5,15.165883143,2.16492693111,0.0,42.878914405,4.37369519833,11.630480167
CVG,LAN,6.43035343035,7.52521008403,5.38947368421,0.0,10.4526315789,6.56842105263,20.3368421053
CVG,LAS,6.87540983607,8.35487404162,10.9513274336,0.0,17.0752212389,3.28761061947,14.0884955752
CVG,LAX,5.66578715919,3.41622574956,5.9880952381,0.0,17.4722222222,1.78968253968,11.0595238095
CVG,LEX,7.50366422385,5.49533333333,5.79467680608,0.0,9.84410646388,8.90874524715,24.5437262357
